Pubmed_id	Year	Title	Key_words	Cite_by
33114049	2020	Dual Effects of Beta-Hydroxy-Beta-Methylbutyrate (HMB) on Amino Acid, Energy, and Protein Metabolism in the Liver and Muscles of Rats with Streptozotocin-Induced Type 1 Diabetes.	[]	3
33101462	2020	The impact of acute beta-hydroxy-beta-methylbutyrate (HMB) ingestion on glucose and insulin kinetics in young and older men.	[]	0
33094056	2020	A Rare Case of Atypical Pleomorphic Neoplasm of Pineal Region in a Child: A Case Report.	[]	0
33084069	2021	Dysmenorrhea in young people: Experiences from a tertiary center with a focus on conservative management.	[]	0
33077817	2020	Enhanced physical and cognitive performance in active duty Airmen: evidence from a randomized multimodal physical fitness and nutritional intervention.	[]	4
33067129	2021	A Novel Fortified Dairy Product and Sarcopenia Measures in Sarcopenic Older Adults: A Double-Blind Randomized Controlled Trial.	[]	2
33065755	2021	Clinicopathological, immunohistochemical and fluorescence in-situ hybridisation features of early subungual melanoma: an analysis of 65 cases.	[]	0
33034021	2021	Effects of oral administration of β-hydroxy β-methylbutyrate on lean body mass in older adults: a systematic review and meta-analysis.	[]	1
33032339	2020	Adenomyosis: Mechanisms and Pathogenesis.	[]	4
33024780	2020		[]	0
33005614	2020	Relationship between Conjunctival Intraepithelial Dendritic Melanocytes and Nevocytes.	[]	0
33002920	2021	Histopathologic Characterization of Bladder Perivascular Epithelioid Cell Neoplasms (PEComa): A Series of 11 Cases With a Subset Having TFE3 Rearrangements.	[]	0
32995330	2020	Comparison between Golnar product and placebo in heavy menstrual bleeding: A double-blind randomized clinical trial.	[]	0
32966599	2020	Safety and bleeding patterns of the levonorgestrel 52-mg intrauterine system among women with thrombosis or coagulopathy.	[]	0
32944815	2021	Fibroma-like perivascular epithelioid cell tumor: a rare case in a long bone.	[]	0
32939743	2021	Angiomyolipoma of the Nasal Cavity: A Distinct Entity. A Case Report and Literature Review.	[]	0
32921503	2021	Reduced mortality risk in malnourished hospitalized older adult patients with COPD treated with a specialized oral nutritional supplement: Sub-group analysis of the NOURISH study.	[]	2
32880981	2020	The Neurophysiology of Implicit Alcohol Associations in Recently Abstinent Patients With Alcohol Use Disorder: An Event-Related Potential Study Considering Gender Effects.	[]	0
32857128	2020	Long-term Effects of Calcium β-Hydroxy-β-Methylbutyrate and Vitamin D3 Supplementation on Muscular Function in Older Adults With and Without Resistance Training: A Randomized, Double-blind, Controlled Study.	[]	1
32850102	2020	A Rare Case of Primary Anorectal Melanoma and a Review of the Current Landscape of Therapy.	[]	4
32821643	2020	Dysbiosis in intestinal microbiome linked to fecal blood determined by direct hybridization.	[]	2
32809978	2020	Metastatic Melanoma Negative for 5 Melanocytic Markers, Complete Regressed Primary Cutaneous Melanoma, and Melanoma-Associated Leukoderma in the Same Patient.	[]	0
32774671	2020	The Effects of Calcium-	[]	0
32771599	2020	Subchronic (90-Day) repeated dose toxicity study of disodium adenosine-5'-triphosphate in rats.	[]	0
32760054	2020	Atypical fibroxanthoma/pleomorphic dermal sarcoma of the scalp with aberrant expression of HMB-45: a pitfall in dermatopathology.	[]	0
32758580	2020	Effects of 2-week HMB-FA supplementation with or without eccentric resistance exercise on expression of some genes related to muscle protein turnover and serum irisin and IGF-1 concentrations.	[]	0
32745294	2020	Stack by Stack: From the Free Cyclopentadienylgermanium Cation Via Heterobimetallic Main-Group Sandwiches to Main-Group Sandwich Coordination Polymers.	[]	1
32732502	2020	HMB in the Adolescent: A Review of the Modern Approach to Diagnosis and Management.	[]	0
32710508	2020	S-100 protein and SOX10-positive breast carcinoma mimicking metastatic melanoma.	[]	0
32698992	2020	Progesterone and abnormal uterine bleeding/menstrual disorders.	[]	1
32698345	2020	Effect of Supplements on Endurance Exercise in the Older Population: Systematic Review.	[]	1
35025414	2020	Adaptive Hybrid Molecular Brushes Composed of Chitosan, Polylactide, and Poly(	[]	0
32674616	2020	Relugolix for the treatment of uterine fibroids.	[]	1
32663297	2020	The spectrum and severity of bleeding in adolescents with low von Willebrand factor-associated heavy menstrual bleeding.	[]	2
32654321	2020	Prospective evaluation of ISTH-BAT as a predictor of bleeding disorder in adolescents presenting with heavy menstrual bleeding in a multidisciplinary hematology clinic.	[]	3
32646778	2021	[Uterine malignant perivascular epithelioid cell tumor (PEComa): Two case reports].	[]	0
32644206	2020	Nevus cell aggregates massively occupying parenchyma of an external iliac lymph node: A case report and review of the literature.	[]	0
32641630	2020	[A case of meningeal melanomatosis diagnosed by immunostaining of cerebrospinal fluid].	[]	1
32633344	2020	When a mimicker wears strange faces: description of an osteogenic melanoma arising within an ovarian teratoma with focus on its late peritoneal relapse.	[]	0
32619566	2020	Large nest building and high marble-burying: Two compulsive-like phenotypes expressed by deer mice (Peromyscus maniculatus bairdii) and their unique response to serotoninergic and dopamine modulating intervention.	[]	1
32619371	2020	Radiofrequency endometrial ablation with a novel endometrial tip for the management of heavy menstrual bleeding and abnormal uterine bleeding: a prospective study.	[]	0
32610148	2020	Outpatient Management of Heavy Menstrual Bleeding in Adolescent and Young Women with Inherited Platelet Function Disorders.	[]	1
32606057	2020	Elastic-band resistance exercise or vibration treatment in combination with hydroxymethylbutyrate (HMB) supplement for management of sarcopenia in older people: a study protocol for a single-blinded randomised controlled trial in Hong Kong.	[]	2
32604392	2020	Assessment and management of women with heavy menstrual bleeding in Kenya: a best practice implementation project.	[]	0
32599565	2020	90 YEARS OF PROGESTERONE: Selective progesterone receptor modulators in gynaecological therapies.	[]	1
32595667	2020	Overexpression of 	[]	0
32593895	2020	Effect of administration of β-hydroxy-β-methyl butyrate-enriched formula after liver transplantation: A pilot randomized controlled trial.	[]	0
35117783	2020	Treatment and prognosis of primary malignant melanoma of the esophagus.	[]	0
32590245	2020	Attenuation of Proteus mirabilis colonization and swarming motility on indwelling urinary catheter by antibiofilm impregnation: An in vitro study.	[]	3
32586125	2020	2-Hydroxy-4-methoxybenzaldehyde from 	[]	2
32580622	2020	Development and Psychometric Validation of a Screening Questionnaire to Detect Excessive Menstrual Blood Loss That Interferes in Quality of Life: The SAMANTA Questionnaire.	[]	0
32573942	2020	Standardizing care to manage bleeding disorders in adolescents with heavy menses-A joint project from the ISTH pediatric/neonatal and women's health SSCs.	[]	0
32573299	2021	Vascular effect of levonorgestrel intrauterine system on heavy menstrual bleeding: is it associated with hemodynamic changes in uterine, radial, and spiral arteries?	[]	1
32562285	2020	Bleeding phenotype and diagnostic characterization of patients with congenital platelet defects.	[]	3
32559602	2020	Efficacy and safety of vilaprisan in women with uterine fibroids: Data from the phase 2b randomized controlled trial ASTEROID 2.	[]	1
32540677	2020	Dietary β-hydroxy-β-methylbutyrate improves intestinal function in weaned piglets after lipopolysaccharide challenge.	[]	2
32539412	2021	Understanding the Thermal Denaturation of Myoglobin with IMS-MS: Evidence for Multiple Stable Structures and Trapped Pre-equilibrium States.	[]	3
32529637	2020	Progestogen-releasing intrauterine systems for heavy menstrual bleeding.	[]	5
32516908	2020	Nutritional Strategies to Optimize Performanceand Recovery in Rowing Athletes.	[]	2
32487098	2020	The influence of dietary supplementation with the leucine metabolite β-hydroxy-β-methylbutyrate (HMB) on the chemotaxis, phagocytosis and respiratory burst of peripheral blood granulocytes and monocytes in calves.	[]	1
32484981	2020	A surgical case of primary perivascular epithelioid cell tumor of the heart.	[]	0
32469119	2021	Women and girls with heavy menstrual bleeding and inherited bleeding disorders: A call to action for the Haemophilia Treatment Centre Nurse.	[]	2
32463659	2020	Simultaneous Microcystin Degradation and 	[]	6
32460801	2020	The addition of β-Hydroxy β-Methylbutyrate (HMB) to creatine monohydrate supplementation does not improve anthropometric and performance maintenance across a collegiate rugby season.	[]	1
32459044	2020	Clinical management of woman with bleeding disorders: A survey among European haemophilia treatment centres.	[]	1
32456496	2020	Melanotic Schwannoma, a Deceptive Misnomer for a Tumor With Relative Aggressive Behavior: A Series of 7 Cranial and Spinal Cases.	[]	1
32456217	2020	Supplementation with the Leucine Metabolite β-hydroxy-β-methylbutyrate (HMB) does not Improve Resistance Exercise-Induced Changes in Body Composition or Strength in Young Subjects: A Systematic Review and Meta-Analysis.	[]	2
32424819	2020	Clinicopathological characteristics and prognosis of amelanotic acral melanoma: A comparative study with pigmented acral melanoma.	[]	1
32401547	2020	The potential role of elagolix for treating uterine bleeding associated to uterine myomas.	[]	3
32382854	2021	Preputial melanoma.	[]	0
32366049	2020	Effects of the Combination of β-Hydroxy-β-Methyl Butyrate and R(+) Lipoic Acid in a Cellular Model of Sarcopenia.	[]	0
32365199	2020	Selective Progesterone Receptor Modulators-Mechanisms and Therapeutic Utility.	[]	6
32356379	2020	Cytomorphological spectrum, including immunohistochemical results of 16 cases of clear cell sarcoma of soft tissue, along with positive EWSR1 gene rearrangement result in two cases.	[]	0
32356352	2020	Heavy menstrual bleeding in women with inherited bleeding disorders.	[]	1
32326786	2020	Primary retromolar malignant melanoma in a Latin American patient.	[]	1
32324602	2020	Clear Cell Sarcoma With Cutaneous Presentation in a 4-Year-Old Boy.	[]	0
32313756	2020	A Unique Presentation of Gingival Melanoacanthoma: Case Report and Review of Literature.	[]	2
32281915	2021	Low Dose of β-Hydroxy-β-Methylbutyrate (HMB) Alleviates Muscle Strength Loss and Limited Joint Flexibility following Eccentric Contractions.	[]	0
32275760	2020	Heavy Menstrual Bleeding in Adolescent Girls.	[]	1
32273630	2020	A prospective trial to evaluate treatment effects of a β-hydroxy-β-methylbutyrate containing nutrient for leakage at the anastomotic site after esophagectomy.	[]	0
32268895	2020	Human biologic monitoring based on blood donations to the National Blood Services.	[]	0
32255500	2020	The aim of the measurement of Epstein-Barr virus DNA in hydroa vacciniforme and hypersensitivity to mosquito bites.	[]	1
32240178	2020	Prevalence and knowledge of heavy menstrual bleeding among gynecology outpatients by scanning a WeChat QR Code.	[]	0
32213854	2020	Utilization of Hydroxyl-Methyl Butyrate, Leucine, Glutamine and Arginine Supplementation in Nutritional Management of Sarcopenia-Implications and Clinical Considerations for Type 2 Diabetes Mellitus Risk Modulation.	[]	10
32206056	2020	Great mimickers: Tumor-like lesions of uterine corpus.	[]	0
32188005	2020	Postprandial Glycemia, Insulinemia, and Antioxidant Status in Healthy Subjects after Ingestion of Bread made from Anthocyanin-Rich Riceberry Rice.	[]	7
32180929	2020	Soft interactions with hard Lewis acids: generation of mono- and dicationic alkaline-earth metal arene-complexes by direct oxidation.	[]	4
32172274	2020	An Incidental Diagnosis of Microscopic Renal Angiomyolipoma Completely Excised on Renal Biopsy: A Case Report.	[]	0
32164702	2020	Combined protein and calcium β-hydroxy-β-methylbutyrate induced gains in leg fat free mass: a double-blinded, placebo-controlled study.	[]	2
32149837	2020	SOX-10 and S100 Negative Desmoplastic Melanoma: Apropos a Diagnostically Challenging Case.	[]	3
32141201	2020	James Cook's first Pacific voyage: alleged scurvy-freedom unmasked.	[]	0
32134210	2020	Malignant perivascular epithelioid tumor of the vagina: Report of a rare case with brief review of literature.	[]	1
32119705	2020	HMB in DRAM-less NVMe SSDs: Their usage and effects on performance.	[]	0
32098129	2020	Net Absorption and Metabolism of β-Hydroxy- β-Methyl Butyrate during Late Gestation in a Pig Model.	[]	1
32093724	2020	Prevalence of dietary supplement use by gym members in Portugal and associated factors.	[]	8
32085648	2020	An Enhanced Dynamic Simulation Model of a Hybrid Magnetic Bearing Taking Account of the Sensor Noise.	[]	3
32071787	2020	Tanshinone and salvianolic acid biosynthesis are regulated by 	[]	20
32064745	2020	Functional dosing of mesenchymal stromal cell-derived extracellular vesicles for the prevention of acute graft-versus-host-disease.	[]	15
32046446	2020	Dysmenorrhea and Heavy Menstrual Bleeding in Elite Female Athletes: Quality of Life and Perceived Stress.	[]	1
32041594	2020	Pictorial methods to assess heavy menstrual bleeding in research and clinical practice: a systematic literature review.	[]	6
32035752	2020	Comprehensive metabolic flux analysis to explain skeletal muscle weakness in COPD.	[]	6
32031903	2020	Physiology of the Endometrium and Regulation of Menstruation.	[]	27
32031135	2020	Monotypic angiomyolipoma of the nasal cavity: An extremely rare cause of nasal mass with recurrent epistaxis.	[]	3
32030880	2020	Efficacy of microneedling combined with tacrolimus versus either one alone for vitiligo treatment.	[]	2
